id,text,sentiment,path,hashtag,inimagetext,pred,pred_raw
1258115667926093832,"#amici19 #JavierRojas 
Javier che mangia una cosetta leggera giusto per riprendersi dallo sforzo😂 lo adoro 😍 https://t.co/QRoBr88zZX",positive,..\data\amici19\images\1258115667926093832.png,amici19, ,positive,[0.00105461 0.03897297 0.95997244]
1260294202312863744,"Dalla sua parte... Sempre 💖✨
#JavierRojas #Amici19 #AmiciSpeciali https://t.co/vBzBcJB8A7",positive,..\data\amici19\images\1260294202312863744.png,amici19,ESCLUSIfioowMl,positive,[6.8756717e-04 9.4519666e-04 9.9836725e-01]
1276256891195273217,"mi è capitata sotto l'occhio la prima volta che Neno ha cantato inadeguato 😭
È proprio cresciuto
#amici19 #amicidineno https://t.co/v3IyrCPScW",positive,..\data\amici19\images\1276256891195273217.png,amici19, ,negative,[9.9472141e-01 5.1851279e-05 5.2268226e-03]
1258320155068772352,#amici19 #amicispeciali #JavierRojas Ripropongo! è da guardare almeno una volta al giorno https://t.co/o61M9YPAzQ,positive,..\data\amici19\images\1258320155068772352.png,amici19, ,neutral,[3.5030855e-04 6.6565728e-01 3.3399230e-01]
1320109820561756164,Stupendo Raimondo #BallandoConLeStelle https://t.co/27oHdAGvwA,positive,..\data\ballandoconlestelle\images\1320109820561756164.png,ballandoconlestelle, ,positive,[4.6663437e-04 2.2926007e-03 9.9724078e-01]
1255951793823141888,"✈️✈️✈️
#Amici19 #giuliamolino #camicebianco https://t.co/8F0TQLJ7bV",positive,..\data\amici19\images\1255951793823141888.png,amici19,i naEE ATEeTINETOECa ATTIRenziBC TweetIEO TweetAlw,positive,[0.0038589  0.00325543 0.99288565]
1260710832553541633,"Senza aggiungere parole...lui parla da solo...
#FelizCumplePapi 
#JavierRojas #Amici19 #AmiciSpeciali https://t.co/FBDgRKr9fh",positive,..\data\amici19\images\1260710832553541633.png,amici19, ,negative,[0.6710396  0.11811031 0.21085009]
1281584606710554624,⚰⚰ #Amici19 #amicidineno https://t.co/7vOtKfYzdG,positive,..\data\amici19\images\1281584606710554624.png,amici19,ViPOSSETcaPSIsaSDureane,positive,[0.00210799 0.20320341 0.7946886 ]
1320123688944099332,La Bruzzone cala il carico da 11  #BallandoConLeStelle https://t.co/1FdJ2rV1Ye,positive,..\data\ballandoconlestelle\images\1320123688944099332.png,ballandoconlestelle,duckisooksCC,neutral,[0.0032414  0.9646466  0.03211205]
1255487021562429444,"noi tutti dopo aver visto il video di #giuliamolino 
#Amici19 https://t.co/VHV9DhcOhJ",positive,..\data\amici19\images\1255487021562429444.png,amici19, ,negative,[0.7659246  0.02655084 0.2075246 ]
1284521004354678784,"Madonna quanti rosiconi, la Queen di amici19 vi saluta 👋🏻 https://t.co/dkDXmBCrPK",positive,..\data\amici19\images\1284521004354678784.png,amici19,TRASH IMRURNO,negative,[0.87926185 0.00918073 0.11155739]
1257730419778338816,"Questa è stata la prima esibizione.
Si persepisce dalla tua voce che trema che avevi paura di sbagliare, paura di essere giudicata. Ma in quella voce che trema, in quelle mani salde al microfono e in quegli occhi ho sentito e visto Martina.
Tu sei arte❤️
#martinabeltrami
#amici19 https://t.co/mpiwi0Emev",positive,..\data\amici19\images\1257730419778338816.png,amici19, ,negative,[0.43099993 0.23207152 0.33692855]
1265365349173792770,"sei qualcosa di meraviglioso ✨ 

#amici19 #talisa https://t.co/XfEs1ifTYr",positive,..\data\amici19\images\1265365349173792770.png,amici19, ,positive,[1.4999842e-04 1.4403199e-03 9.9840969e-01]
1257822998670778368,"core 4 of #amici19 ❤
loro&gt;&gt;&gt;&gt;&gt;&gt;&gt;

#gaiagozzi #martinabeltrami #JavierRojas #talisajade https://t.co/PCQiB0ziwn",positive,..\data\amici19\images\1257822998670778368.png,amici19,d,neutral,[0.06644695 0.57392734 0.35962573]
1265249070660157440,"Andate nelle stories di questa pagina e aggiungete come brano ""Meglio star da soli"" #Amici19 #amicidineno https://t.co/V8XyPfBWBY",positive,..\data\amici19\images\1265249070660157440.png,amici19,socialartistof hQuale brano voi Ati eliTop,neutral,[0.22728175 0.64378166 0.12893665]
1320123757411913729,Brava Bruzzone...👏👏👏👏👏👏👏👏👏👏👏👏👏👏#BallandoConLeStelle https://t.co/P88DKdZI4X,positive,..\data\ballandoconlestelle\images\1320123757411913729.png,ballandoconlestelle, ,positive,[1.1013655e-04 8.8611169e-04 9.9900383e-01]
1258345669372383232,"-7 giorni al compleanno 🎂🎉
Manca sempre meno. Non vedo assolutamente l'ora di rivederti ballare ad #AmiciSpeciali! 🖤🖤
#Javier #JavierRojas #Amici19 https://t.co/vsSWVQpgMT",positive,..\data\amici19\images\1258345669372383232.png,amici19,nelCOATimgPlay,positive,[0.03170628 0.0042656  0.96402806]
1257278558180868096,"completamente sotto un treno pt.2

#amici19 #javierrojas https://t.co/s4fisgHc9s",positive,..\data\amici19\images\1257278558180868096.png,amici19,vaiodeirieChengho Cor coneKriI,neutral,[0.11402133 0.7986008  0.08737789]
1280248428665200641,"TOP 20 CANTANTI DI AMICI

#5
MARTINA BELTRAMI con 53 voti (20,5 %)

#amici19 https://t.co/OCHceVScEl",positive,..\data\amici19\images\1280248428665200641.png,amici19,VIPERISSIMAei,positive,[0.05148726 0.44390148 0.50461125]
1111739740464779266,@CheDioCiAiuti_5 quanto manchi.... https://t.co/z4vWuDpF38,positive,..\data\chediociaiuti\images\1111739740464779266.png,chediociaiuti,PrimatjeJ,neutral,[0.08223006 0.5372821  0.38048786]
1104152454386601984,#CheDioCiAiuti5 @CheDioCiAiuti_5 @killfrancesca https://t.co/LpDdsGNISC,positive,..\data\chediociaiuti\images\1104152454386601984.png,chediociaiuti,Q tPr,neutral,[0.10772056 0.63060266 0.2616767 ]
1102899569548034048,"Quando la tua amica ti parla di Nico, il suo ragazzo, ma tu pensi ad un altro Nico. 😂😍 @CheDioCiAiuti_5 #CDCA #GiaSau https://t.co/AC2IGUpNtj",positive,..\data\chediociaiuti\images\1102899569548034048.png,chediociaiuti, ,positive,[0.13223127 0.10268147 0.76508725]
1320127573913964546,#BallandoConLeStelle  stasera voi siete  un po nervosi!! top! #giuria #rosalinda https://t.co/vKPXsUUKYh,positive,..\data\ballandoconlestelle\images\1320127573913964546.png,ballandoconlestelle, ,positive,[2.783819e-03 8.263178e-04 9.963898e-01]
1263013170442100736,ciao @giulymol mi manchi..🥺🥺❤️ #giuliamolino #Amici19 https://t.co/fQkt5pGRsR,positive,..\data\amici19\images\1263013170442100736.png,amici19,x n,positive,[0.01460284 0.00655319 0.978844  ]
1263585221410086913,"anima fragile a cui devo tanto
#Amici19 #jacopo #jacopoottonello https://t.co/PWXexvmzoV",positive,..\data\amici19\images\1263585221410086913.png,amici19, ,positive,[0.12615094 0.14209032 0.7317587 ]
1320119782495105024,Stasera vogliono proprio farla incazzare a Carolyn.. ma povera!! Non ha mai detto niente di male!! #BallandoConLeStelle https://t.co/APn194atCA,positive,..\data\ballandoconlestelle\images\1320119782495105024.png,ballandoconlestelle, ,negative,[0.9412404  0.01236398 0.04639567]
1255076834687025154,"#albertourso #Amici18 #AMICI19 #amicispeciali
La tua carriera prosegue tra estero e Italia e quindi presto tante news. A breve la possibilità di rivederti in tv e presto (speriamo) ti potremo incontrare nelle tappe del tuo secondo tour.
Finalmente qualche bella notizia ❤️ https://t.co/91nyGUHuCE",positive,..\data\amici19\images\1255076834687025154.png,amici19,Na,positive,[0.00338915 0.36873293 0.6278779 ]
1267949764257230848,Fiera di te ❤️🐼 #amici19 #nyv @Nyv_Official https://t.co/AtOghJuHeN,positive,..\data\amici19\images\1267949764257230848.png,amici19,imanyeasy ha commentato I hopeI brought you luck T,positive,[8.6173590e-04 2.0805905e-03 9.9705768e-01]
1258019763500048385,In tutto questo casino 😂 mi raccomando non vi dimenticate il STREAM PARTY!!! ❤️ #Amici19 #giuliamolino https://t.co/dtoF3hm2Af,positive,..\data\amici19\images\1258019763500048385.png,amici19,sueARan veli sudidARI,positive,[0.27965656 0.00513004 0.7152134 ]
1320104962374983686,Daniele Scardina è incredibilmente bravo e meriterebbe di vincere #BallandoConLeStelle https://t.co/IhLKvlEVvt,positive,..\data\ballandoconlestelle\images\1320104962374983686.png,ballandoconlestelle, ,positive,[8.9154848e-05 4.5901517e-05 9.9986494e-01]
1255957825479749632,"Quanto è surreale? Qui combattevi per un sogno e a mezzanotte uscirà il singolo #camicebianco su spotify! Incredibile come la vita sia piena di sorprese, questo é solo l'inizio ❤ #Amici19 #giuliamolino

SI QUESTO VIDEO VE LO SPAMMO OVUNQUE https://t.co/cW3eLW8lS8",positive,..\data\amici19\images\1255957825479749632.png,amici19, ,positive,[0.34975845 0.07840785 0.57183367]
1256216776095993862,"adesso respiriamoci che i giorni sono attimi.. 🦋

#bluemondayvideoclip #Amici19 https://t.co/Wvfrxmhbb1",positive,..\data\amici19\images\1256216776095993862.png,amici19, ,negative,[0.5326906  0.1565058  0.31080362]
1255846989268467719,Ogni volta che Javier prova nuovi filtri Instagram #Amici19 https://t.co/CPPNiZIRoC,positive,..\data\amici19\images\1255846989268467719.png,amici19,CHOCHLATimoPlay,positive,[0.3695091  0.25866297 0.37182796]
1266395436224561152,"non posso più entrare nel profilo di Stefano che ha messo quel cazzo di tweet stupendo ma devastante come fissato

#amici19 #amicidineno https://t.co/XwU1tixmdF",positive,..\data\amici19\images\1266395436224561152.png,amici19, ,negative,[7.4855006e-01 6.1091548e-04 2.5083905e-01]
1256865033054818304,Un mese fa gaietta ha alzato la coppa in faccia a tutti 😜😜#Gaia #gaiagozzi #3maggio #amici19 #amici https://t.co/CuaJIdn2yl,positive,..\data\amici19\images\1256865033054818304.png,amici19,ND Pa,negative,[0.48060116 0.2553371  0.26406178]
1188436843379003392,Marco e Giulia #CheDioCiAiuti https://t.co/8rVpumLiDG,positive,..\data\chediociaiuti\images\1188436843379003392.png,chediociaiuti, ,negative,[0.37985197 0.2605097  0.3596384 ]
1266391519545700353,"sei mesi che supporto Neno:
E QUA LA CHIUDO
#amici19 #amicidineno https://t.co/88OZLDpbDz",positive,..\data\amici19\images\1266391519545700353.png,amici19,marti J martii  RandomlyGeneratedicomunque Stefano,positive,[0.26325604 0.33126545 0.40547854]
1320125279369560066,comunque rosalinda celentano ha un'anima profondissima io la amo la vorrei abbracciare #BallandoConLeStelle https://t.co/ezFdOKyzJ0,positive,..\data\ballandoconlestelle\images\1320125279369560066.png,ballandoconlestelle, ,positive,[0.00386105 0.00660211 0.9895369 ]
1255999404500291585,"Talisa te sei il mio spirito guida.Sei bellezza, talento, simpatia ed educazione tutta insieme.E poi ci regali del sano trash, sei una asfaltatrice seriale, una cuoca, ballerina, sai dipingere, cucire e chi più ne ha più ne metta.Insegnami la vita @TalisaRavagnani #Amici19 https://t.co/er9fNAhB3p",positive,..\data\amici19\images\1255999404500291585.png,amici19,di,positive,[0.00523969 0.01698668 0.9777736 ]
1260927371474956288,"#albertourso #Amici18 #AMICI19 #amicispeciali
❤️❤️❤️❤️❤️❤️❤️ https://t.co/swWxAxo9Bo",positive,..\data\amici19\images\1260927371474956288.png,amici19,albertoursoofficial Oggi una di quelle giornatesos,positive,[0.07306452 0.03765781 0.8892777 ]
1104067350691745793,@CheDioCiAiuti_5 @RaiUno I’m living for this moment! Mio ship 😭😍❤️ https://t.co/NDR6gMNlot,positive,..\data\chediociaiuti\images\1104067350691745793.png,chediociaiuti, ,positive,[2.4343196e-04 1.0057330e-02 9.8969930e-01]
1274607399945621504,C’è questa alchimia tra Enrico e Lisa #Nondirloalmiocapo #perlediperla #LisaMarcelli #Nondirloalmiocapo3   #laportarossa #chediociaiuti #linoguanciale #laportarossa2 #lallieva #ladamavelata #nondirloalmiocapo2 #vanessaincontrada #lallieva3 https://t.co/S5KxqNSWhk,positive,..\data\chediociaiuti\images\1274607399945621504.png,chediociaiuti,LeEnrico e Lisa alchimianiaArieoimgPlay,negative,[0.40489402 0.35383767 0.2412683 ]
1258407026293723137,javi 💘 #amici19 https://t.co/EPUTMy7SnN,positive,..\data\amici19\images\1258407026293723137.png,amici19,HounamiciziabellissimaconJacopo con lui ho avuto s,positive,[0.03430596 0.01118695 0.95450705]
1261609167858675713,"#AmiciSpeciali bello e tutto ma io sono rimasta a 6 mesi fa, esattamente qui.
#Amici19 #giuliamolino https://t.co/SIQCFwUglg",positive,..\data\amici19\images\1261609167858675713.png,amici19, ,positive,[0.01867516 0.09955788 0.881767  ]
1272585902171262976,In pratica l'unica coppia nata ad Amici è quella di Valentin e Francesca #amici19 https://t.co/Gy1C7TR2P2,positive,..\data\amici19\images\1272585902171262976.png,amici19,VIPERISSIMAMERAVIGLIA,negative,[0.7087207  0.02244433 0.268835  ]
1258863780370558980,#amici19 #JavierRojas adoro questi scatti https://t.co/7Uu4sttCgn,positive,..\data\amici19\images\1258863780370558980.png,amici19, ,positive,[5.3157302e-04 2.6468274e-03 9.9682164e-01]
1320108206241316867,Grande miglioramento di tutti i concorrenti e la giuria con pensieri e giudizi diversi e questo li rende interessanti #BallandoConLeStelle @Ballando_Rai https://t.co/TonHOgxNsH,positive,..\data\ballandoconlestelle\images\1320108206241316867.png,ballandoconlestelle, ,positive,[0.03906848 0.0742254  0.8867061 ]
1101219592012292098,Amo questa coppia ❤️🤩 @CheDioCiAiuti_5 https://t.co/nch1C2G5qu,positive,..\data\chediociaiuti\images\1101219592012292098.png,chediociaiuti,ti,positive,[1.0734842e-04 3.7633968e-03 9.9612927e-01]
1269157398612189185,Lino Guanciale ❤️#Nondirloalmiocapo #perlediperla #LisaMarcelli &amp; #EnricoVinci #Nondirloalmiocapo3 #laportarossa #chediociaiuti #linoguanciale #laportarossa2 #lallieva #ladamavelata #nondirloalmiocapo2 #Amici19 #vanessaincontrada #ilcommissarioricciardi https://t.co/grGTF15gQ4,positive,..\data\chediociaiuti\images\1269157398612189185.png,chediociaiuti, ,positive,[0.00424383 0.01569879 0.98005736]
1108518080601382912,@giasausource @ElenaSofiaOf  @CheDioCiAiuti_5 Anche le repliche 😍❤️#CheDioCiAiuti5 @RaiUno https://t.co/NhoqdXnqIw,positive,..\data\chediociaiuti\images\1108518080601382912.png,chediociaiuti,DI,positive,[7.2663755e-04 1.7570634e-01 8.2356697e-01]
1256223408188264452,"La cosa più bella del video ""Blue Monday"" è il sorriso di Jacopo.
#amici19 https://t.co/Ybjg0Hr7SS",positive,..\data\amici19\images\1256223408188264452.png,amici19,VIESRISSIMA,positive,[5.8384205e-05 1.9238614e-03 9.9801779e-01]
1320122467407568896,"io con elisa e raimondo 🥰
#BallandoConLeStelle https://t.co/CZIygGTuKm",positive,..\data\ballandoconlestelle\images\1320122467407568896.png,ballandoconlestelle, ,positive,[7.3289448e-05 3.4025183e-05 9.9989271e-01]
1255679818017968135,"Il podio è tutto vostro🔥🤍💙
#gaiagozzi #federicacarta #amici19 #amici16 #chega #easy https://t.co/isuq03qKqF",positive,..\data\amici19\images\1255679818017968135.png,amici19,BraniChega,positive,[1.1436724e-04 2.8873512e-03 9.9699831e-01]
1259459207696449536,"3/04/2020
sei tanto preziosa giuly🥺
#Amici19 #giuliamolino https://t.co/79OIu3GQfc",positive,..\data\amici19\images\1259459207696449536.png,amici19, ,positive,[0.00192527 0.020237   0.97783774]
1104154086457397248,😍😍😍 @killfrancesca @CheDioCiAiuti_5 #Azzurra #CheDioCiAiuti5 https://t.co/wv5GeK3XAi,positive,..\data\chediociaiuti\images\1104154086457397248.png,chediociaiuti,GiPrima visione sssolulaHDCNSOIdAragi,positive,[6.740487e-05 7.618800e-03 9.923138e-01]
1320121447310888963,'abbiamo le risorse anche per vivere dopo la fine di una storia d'amore' #BallandoConLeStelle https://t.co/cvjGMkZnb7,positive,..\data\ballandoconlestelle\images\1320121447310888963.png,ballandoconlestelle,sr,positive,[0.06643055 0.09430278 0.83926666]
1320113442997624832,"uno slancio di gamba così, nemmeno Japino nel live di Estoy Bailando con le sorelle Goggi! @CdGherardesca 
#BallandoConLeStelle https://t.co/3pf5X3O0AL",positive,..\data\ballandoconlestelle\images\1320113442997624832.png,ballandoconlestelle,Wienf,neutral,[0.34367147 0.36418542 0.29214302]
1256493505670713345,"Io ve la lascio qui 💛
#amici19 #amicidineno https://t.co/gMxXm0xKTk",positive,..\data\amici19\images\1256493505670713345.png,amici19,f,positive,[0.00652884 0.00748519 0.985986  ]
1262062969774583811,"miss her.☀️
#giuliamolino #amici19 https://t.co/OwLcsEQFg7",positive,..\data\amici19\images\1262062969774583811.png,amici19, ,positive,[1.8367355e-05 8.2306278e-06 9.9997342e-01]
1269041828717830149,"Amici17/Amici19
Stessi brividi.
Stesse emozioni.
Ps: scusate l'urlo.

#AmiciSpeciali https://t.co/zGGmDCelcg",positive,..\data\amici19\images\1269041828717830149.png,amici19,NaleSe,positive,[0.00907606 0.12206267 0.86886126]
1259458188124008448,NENO @StefanoFarinet1 che ascolta Ragazza occhi cielo di #LoredanaErrore scritta appositamente per lei da @BiagioAntonacci.😍❤️ #Amici19 #Amici9 #RagazzaOcchiCielo https://t.co/shVjh9EYSs,positive,..\data\amici19\images\1259458188124008448.png,amici19,n opiessviiisaadasiUSEsinegretaimianTaaVASIdILOcio,positive,[0.00175569 0.03592449 0.9623198 ]
1106297703036792833,Sento che non arriverò a fine puntata senza piangere 😭😭🙏🏻#cheDiociaiuti #CheDioCiAiuti5 https://t.co/PqsrmZeSPl,positive,..\data\chediociaiuti\images\1106297703036792833.png,chediociaiuti, ,negative,[0.7443672  0.03473099 0.22090186]
1109424396240908288,"Che Dio ci aiuti sbarca ad Assisi!! Che bello!! 🎉🎉😍😍 👏👏 
#CheDioCiAiuti @CheDioCiAiuti_5 @ElenaSofiaOf @CorriereUmbria https://t.co/MOb12MBuVS",positive,..\data\chediociaiuti\images\1109424396240908288.png,chediociaiuti,cailditiviviDididnnvi,positive,[0.00420008 0.07034599 0.92545396]
1283128847760752641,"giulymol colpisce ancora belliii
👇🏽👇🏽👇🏽
instagram.com/tv/CCoT-HuCQK2…
#Amici19 #giuliamolino https://t.co/UDUCoDPC0C",positive,..\data\amici19\images\1283128847760752641.png,amici19,J TikTokprleo,positive,[0.00215687 0.09977432 0.89806885]
1310950115897733120,@IGiudizi #amici19 https://t.co/J4hMHfLwkW,positive,..\data\amici19\images\1310950115897733120.png,amici19,wYESSSSSSS,neutral,[0.3416893  0.35386452 0.3044462 ]
1320137559796834304,#costantinodellagherardesca versione Ted mosby+Kim taehyung #BallandoConLeStelle https://t.co/jnkvfkRas7,positive,..\data\ballandoconlestelle\images\1320137559796834304.png,ballandoconlestelle, ,neutral,[0.4120934  0.481005   0.10690161]
1285297244091146241,"#Javier e #Virginia
Che belliii ❤️ 
#Amici19 https://t.co/6TXvKRJVS4",positive,..\data\amici19\images\1285297244091146241.png,amici19,uiedddla,positive,[1.0482396e-04 7.8473960e-05 9.9981672e-01]
1320121984844505094,@Ballando_Rai @ElisaIsoardi @Raimondo_Todaro 😍🥰 https://t.co/WhZPGZ2cKN,positive,..\data\ballandoconlestelle\images\1320121984844505094.png,ballandoconlestelle, ,positive,[0.00526311 0.45498002 0.5397569 ]
1255758840290820097,"#albertourso #Amici18 #AMICI19 #amicispeciali #tusiquevales
È stato bello rivederti ieri sera. Quante cose sono successe da quel giorno!! ... Il Sole ad est ,Los Angeles,Londra.... continua così
✌️💚 https://t.co/i5R172sSsa",positive,..\data\amici19\images\1255758840290820097.png,amici19,a,positive,[8.5979077e-04 2.9445642e-03 9.9619567e-01]
